scrape_date,study_id,study_type,dataset_name,downloads,citations,url
2026-02-01,38605,ICPSR,"National Neighborhood Data Archive (NaNDA): Public Transit Stops by Census Tract and ZIP Code Tabulation Area, United States, 2016-2018 and 2024 (ICPSR 38605)",NA,NA,https://www.icpsr.umich.edu/web/ICPSR/studies/38605
2026-02-01,38569,ICPSR,"National Neighborhood Data Archive (NaNDA): School District Characteristics and School Counts by Census Tract, ZIP Code Tabulation Area, and School District, 2000-2018 (ICPSR 38569)",NA,NA,https://www.icpsr.umich.edu/web/ICPSR/studies/38569
2026-02-01,38528,ICPSR,"National Neighborhood Data Archive (NaNDA): Socioeconomic Status and Demographic Characteristics of Census Tracts and ZIP Code Tabulation Areas, United States, 1990-2022 (ICPSR 38528)",NA,NA,https://www.icpsr.umich.edu/web/ICPSR/studies/38528
2026-02-01,38580,ICPSR,ERROR,ERROR,ERROR,https://www.icpsr.umich.edu/web/ICPSR/studies/38580
2026-02-01,38584,ICPSR,"National Neighborhood Data Archive (NaNDA): Traffic Volume by Census Tract and ZIP Code Tabulation Area, United States, 1963-2019  (ICPSR 38584)",NA,NA,https://www.icpsr.umich.edu/web/ICPSR/studies/38584
2026-02-01,38606,ICPSR,ERROR,ERROR,ERROR,https://www.icpsr.umich.edu/web/ICPSR/studies/38606
2026-02-01,38506,ICPSR,ERROR,ERROR,ERROR,https://www.icpsr.umich.edu/web/ICPSR/studies/38506
2026-02-01,38858,ICPSR,"National Neighborhood Data Archive (NaNDA): Weather by County, United States, 2003-2016 (ICPSR 38858)",NA,NA,https://www.icpsr.umich.edu/web/ICPSR/studies/38858
2026-02-01,110641,openICPSR,"National Neighborhood Data Archive (NaNDA): Street Connectivity by Census Tract, United States, 2010",NA,NA,https://doi.org/10.3886/E110641
2026-02-01,110663,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E110663
2026-02-01,111107,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E111107
2026-02-01,111109,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E111109
2026-02-01,115006,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115006
2026-02-01,115323,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115323
2026-02-01,115404,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115404
2026-02-01,115407,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115407
2026-02-01,115408,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115408
2026-02-01,115543,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115543
2026-02-01,115967,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115967
2026-02-01,115972,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115972
2026-02-01,115973,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115973
2026-02-01,115981,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E115981
2026-02-01,117163,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E117163
2026-02-01,117866,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E117866
2026-02-01,117921,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E117921
2026-02-01,119451,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E119451
2026-02-01,119803,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E119803
2026-02-01,120088,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E120088
2026-02-01,120462,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E120462
2026-02-01,120463,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E120463
2026-02-01,120907,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E120907
2026-02-01,121741,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E121741
2026-02-01,123001,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123001
2026-02-01,123042,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123042
2026-02-01,123541,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123541
2026-02-01,123542,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123542
2026-02-01,123801,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123801
2026-02-01,123802,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E123802
2026-02-01,124721,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E124721
2026-02-01,124801,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E124801
2026-02-01,125223,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E125223
2026-02-01,125781,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E125781
2026-02-01,126082,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E126082
2026-02-01,127042,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E127042
2026-02-01,127262,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E127262
2026-02-01,127681,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E127681
2026-02-01,127682,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E127682
2026-02-01,128281,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E128281
2026-02-01,128282,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E128282
2026-02-01,128841,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E128841
2026-02-01,128862,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E128862
2026-02-01,130282,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E130282
2026-02-01,130542,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E130542
2026-02-01,134561,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E134561
2026-02-01,141121,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E141121
2026-02-01,155022,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E155022
2026-02-01,155025,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E155025
2026-02-01,156024,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E156024
2026-02-01,156041,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E156041
2026-02-01,156042,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E156042
2026-02-01,156043,openICPSR,"National Neighborhood Data Archive (NaNDA): Neighborhood-School Gap by Census Tract, United States, 2009-2010 and 2015-2016",NA,NA,https://doi.org/10.3886/E156043
2026-02-01,156045,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E156045
2026-02-01,159902,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E159902
2026-02-01,159941,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E159941
2026-02-01,159961,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E159961
2026-02-01,159981,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E159981
2026-02-01,160261,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E160261
2026-02-01,160262,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E160262
2026-02-01,190141,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E190141
2026-02-01,207966,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E207966
2026-02-01,208207,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208207
2026-02-01,208366,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208366
2026-02-01,208682,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208682
2026-02-01,208684,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208684
2026-02-01,208751,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208751
2026-02-01,208906,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208906
2026-02-01,208907,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E208907
2026-02-01,209050,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E209050
2026-02-01,209163,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E209163
2026-02-01,209164,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E209164
2026-02-01,209313,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E209313
2026-02-01,209324,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E209324
2026-02-01,210581,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E210581
2026-02-01,220701,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E220701
2026-02-01,222263,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E222263
2026-02-01,222901,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E222901
2026-02-01,230941,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E230941
2026-02-01,237305,openICPSR,ERROR,ERROR,ERROR,https://doi.org/10.3886/E237305
